WorkerID,CurrentCompany,CurrentRole,IsTempProfile,WorkerJobSearchStatus,ConnectionPipelineStatus,ProfileAddedAt,ProfileAddedBy,TalentCommunitySource,TalentPoolCount,StarRating,State,Country,Economic Region,Population (2020),Coastline(WRI)(km),Coast/Area Ratio (WRI) (m/km2),Happiness Report,GWP Per Capita (2020),City,Postcode,RecruiterMessage,WorkerMessage,TotalResponseRate,LastCommunicatedAt,LastCommunicatedBy,CvStrength,ExperienceYears,Company
4573095,FLYDUBAI,FLIGHT ATTENDANT,FALSE,,Community,,,LinkedIn,,OneStarReview,,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,1,,0,6/6/2022 13:23,christina@myachts.team,60,6,myCrew
4572975,HOT YACHT - Luxury Yacht Charter,Founder,FALSE,,Community,,,LinkedIn,,ThreeStarReview,,Malta,EMEA,"441.543,00","198,00","627,00","6,726","27.884,64",,,2,,0,6/6/2022 13:23,christina@myachts.team,55,4,myCrew
4572935,Capofaro Locanda & Malvasia,Executive Chef,FALSE,,In Progress,,,LinkedIn,1,OneStarReview,,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Palermo,90133,1,,0,6/6/2022 13:23,christina@myachts.team,60,11,myCrew
4572896,ICA,responsible over my station in a food court,FALSE,,Community,,,LinkedIn,,FiveStarReview,,Sweden,EMEA,"10.099.265,00","26.384,00","64,30","7,343","52.274,41",Stockholm,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4572857,FLAG,CAPTAIN,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Muğla,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Ortaca,,1,,0,6/6/2022 13:23,christina@myachts.team,55,23,myCrew
4572854,,,FALSE,,Talent Pool,,,LinkedIn,1,OneStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Valencia,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4572773,,,FALSE,,Community,,,LinkedIn,,TwoStarReview,Lazio,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Rome,,2,,0,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4572546,Alsa,Monitora,FALSE,,Community,,,LinkedIn,,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Ibiza,7800,1,,0,6/6/2022 13:43,christina@myachts.team,40,4,myCrew
4572371,DLC,Operations,FALSE,,Talent Pool,,,hk.linkedin.com,,ThreeStarReview,KZN,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Durban,,2,2,1,6/6/2022 13:43,christina@myachts.team,45,7,myCrew
4572155,"Msc company, ets tur, miray,",Stewardess,FALSE,,Community,,,LinkedIn,,FourStarReview,,Ukraine,EMEA,"43.733.762,00","4.953,00","8,55","4,332","3.724,94",Ukrainka,,2,,0,6/6/2022 13:43,christina@myachts.team,30,,myCrew
4572089,Royal Caribbean,Executive Chef,FALSE,,Community,,,Careers Website,,FourStarReview,England,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Thrapston,NN14,1,,0,6/6/2022 13:23,christina@myachts.team,60,17,myCrew
4571973,,,FALSE,,Community,,,LinkedIn,,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,,,,,,25,,myCrew
4571843,,,FALSE,,Community,,,LinkedIn,,OneStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Cannes,,2,1,0.5,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4571741,Luogo,Chef,FALSE,Available Now,Community,,,LinkedIn,,ThreeStarReview,Firenze,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Montaione,,1,,0,6/6/2022 13:23,christina@myachts.team,60,15,myCrew
4571594,Yachtsmart247,Director,FALSE,Available Now,Community,,,Careers Website,,OneStarReview,Western Cape,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Cape Town,7441,1,,0,6/6/2022 13:23,christina@myachts.team,60,4,myCrew
4571521,Triple Seven,Head Chef,FALSE,Available Now,In Progress,,,LinkedIn,1,OneStarReview,SP,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Sarzana,,1,,0,6/6/2022 13:23,christina@myachts.team,65,27,myCrew
4571413,Je ne travaille pas,Je ne travaille pas,FALSE,,Community,,,Careers Website,,FiveStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,1,,0,6/6/2022 13:43,christina@myachts.team,45,25,myCrew
4571311,Windstar Cruises,Staff Capt,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Trogir,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4570742,,,FALSE,,Community,,,Careers Website,,OneStarReview,Koprivnica-Križevci County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Đurđevac,,1,,0,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4570130,IL GUSTO,Head Chef,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Emilia-Romagna,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Ferrara,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4569633,Nbooks Club,,FALSE,,Community,,,LinkedIn,,TwoStarReview,,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Bilbao,,1,,0,6/6/2022 13:17,christina@myachts.team,55,23,myCrew
4569615,*******,Captain,FALSE,Available Now,Talent Pool,,,LinkedIn,1,ThreeStarReview,,Greece,EMEA,"10.423.054,00","15.147,00","116,00","5,287","17.622,54",Athens,,1,,0,6/6/2022 13:17,christina@myachts.team,65,13,myCrew
4569541,Own business,Lebanon,FALSE,,Talent Pool,,,LinkedIn,1,TwoStarReview,Mount Lebanon Governorate,Lebanon,EMEA,"6.825.445,00","294,00","28,70","5,197","4.649,55",Byblos,,2,,0,6/6/2022 13:17,christina@myachts.team,55,11,myCrew
4569468,Cape Town Yacht Services,Deckhand,FALSE,,Talent Pool,,,Careers Website,1,TwoStarReview,,Belgium,EMEA,"11.589.623,00","76,00","2,51","6,923","45.159,35",Brussels,,1,,0,6/6/2022 13:23,christina@myachts.team,55,3,myCrew
4569123,None,Unemployee,FALSE,Available Now,Community,,,LinkedIn,,OneStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Ibiza,7800,1,,0,6/6/2022 13:23,christina@myachts.team,60,7,myCrew
4568968,Furtrans,Captain,FALSE,,Community,,,LinkedIn,,TwoStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4568801,Iberia express,Cabin crew,FALSE,,Community,,,LinkedIn,,ThreeStarReview,MD,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Madrid,,1,,0,6/6/2022 13:43,christina@myachts.team,40,4,myCrew
4568363,GIRAUDI GROUP,SALES EXPORT MANAGER,FALSE,,In Progress,,,LinkedIn,1,OneStarReview,,Monaco,EMEA,"39.242,00",1,500,#N/A,"173.688,19",Monaco,,1,,0,6/6/2022 13:17,christina@myachts.team,55,3,myCrew
4566612,7 pines,Hostess,FALSE,Available Now,Community,,,LinkedIn,,TwoStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Ibiza,7800,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4566336,Nakilat Shipping Qatar Ltd.,3rd Officer,FALSE,,Community,,,Careers Website,,FourStarReview,,Jordan,EMEA,"10.203.134,00","27,00","304,00","4,906","4.282,77",,,1,,0,6/6/2022 13:23,christina@myachts.team,55,,myCrew
4566272,UNEMPLOYED,MASTER,FALSE,Available Now,Community,,,LinkedIn,,ThreeStarReview,CL,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Burgos,,1,,0,6/6/2022 13:23,christina@myachts.team,70,31,myCrew
4566135,Naranča brodarstvo d.o.o,Captain,FALSE,,Community,,,Careers Website,,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Omiš,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4566046,INSIGNIA,Master,FALSE,,Talent Pool,,,LinkedIn,1,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,1,,0,6/6/2022 13:17,christina@myachts.team,60,27,myCrew
4566003,,Jefa de sala,FALSE,,Community,,,LinkedIn,,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,1,,0,6/6/2022 13:23,christina@myachts.team,55,13,myCrew
4565882,Skybridge Freight Solutions,"Sous Chef, Kitchen Manager",FALSE,,Community,,,LinkedIn,,FiveStarReview,Cape Town,South Africa,EMEA,"59.308.690,00","3.751,00","3,09","4,722","5.655,87",Retreat,,1,,0,6/6/2022 13:43,christina@myachts.team,50,23,myCrew
4565694,Exhoybar,Head Chef,FALSE,,Community,,,Careers Website,,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Alaró,7340,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4565537,,,FALSE,,Community,,,LinkedIn,,OneStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4565434,National Scouts Organization of Bulgaria,International Secretary,FALSE,,Talent Pool,,,LinkedIn,1,ThreeStarReview,,Denmark,EMEA,"5.792.202,00","5.316,00","126,00","7,600","61.063,32",Roskilde,,1,,0,6/6/2022 13:23,christina@myachts.team,60,9,myCrew
4565429,Mahan Air,Cabin crew,FALSE,,Community,,,LinkedIn,,FiveStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4565305,Diving center la sirena,Deckhand,FALSE,Open to Offers,Community,,,LinkedIn,,OneStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Torroella de Montgrí,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4565057,Tragsatec,Marinero,FALSE,,Community,,,Careers Website,,ThreeStarReview,GA,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Cangas,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4564756,Ahrenkiel Tankers,Chief Officer - Unlimited,FALSE,Open to Offers,Community,,,Careers Website,,ThreeStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4564674,M/Y Moonlight 2,Bosun,FALSE,,Talent Pool,,,Careers Website,4,FourStarReview,Varna,Bulgaria,EMEA,"6.948.445,00","457,00","4,21","5,011","10.079,20",Varna,,2,,0,6/6/2022 13:43,christina@myachts.team,45,17,myCrew
4564543,Passanger yacht,C/o,FALSE,,Community,,,Careers Website,,ThreeStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,2,,0,6/6/2022 13:43,christina@myachts.team,30,,myCrew
4564532,,,FALSE,Available Now,Community,,,LinkedIn,,OneStarReview,Šibenik-Knin County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Šibenik,,2,,0,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4564268,,,FALSE,Open to Offers,Community,,,LinkedIn,,OneStarReview,Dubai,United Arab Emirates,EMEA,"9.890.402,00","2.871,00","34,30","6,825","36.284,56",Dubai,,2,,0,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4564229,Ocean Star Charters,,FALSE,,Talent Pool,,,LinkedIn,1,TwoStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,1,,0,6/6/2022 13:43,christina@myachts.team,50,,myCrew
4564027,Real Yacht,Captain,FALSE,Open to Offers,Community,,,LinkedIn,,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,1,,0,6/6/2022 13:09,christina@myachts.team,65,26,myCrew
4562587,Royal Caribbean Ltd,2nd Officer,FALSE,,Community,,,Careers Website,,ThreeStarReview,,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Rijeka,,1,,0,6/6/2022 13:43,christina@myachts.team,45,5,myCrew
4562557,m y Karl,captain / engineer /  chef  / steward,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,5,,0,6/6/2022 13:43,christina@myachts.team,45,,myCrew
4562501,Private Yacht,captain,FALSE,,Talent Pool,,,LinkedIn,1,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,2,,0,6/6/2022 13:35,christina@myachts.team,40,,myCrew
4562414,,,FALSE,,Community,,,Careers Website,,FourStarReview,Dubrovnik-Neretva County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Dubrovnik,,,,,,,25,,myCrew
4562398,MERGEN CONSULTING,LEASING ASSISTANT,FALSE,,Community,,,LinkedIn,,OneStarReview,Muğla,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Fethiye,,1,,0,6/6/2022 13:23,christina@myachts.team,60,6,myCrew
4562260,,,FALSE,,Community,,,LinkedIn,,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Cala Llonga,7849,1,,0,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4561948,Jetquote AG,"Pilot, Head of Business Development",FALSE,,Talent Pool,,,LinkedIn,1,OneStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Málaga,,1,,0,6/6/2022 13:23,christina@myachts.team,55,20,myCrew
4561829,Namaste,Capitan,FALSE,Open to Offers,Community,,,LinkedIn,,OneStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,4,,0,6/6/2022 13:35,christina@myachts.team,45,14,myCrew
4561624,Air Nostrum,Cabin Crew,FALSE,Available Now,Community,,,Careers Website,,FiveStarReview,España/Ibiza,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Sant Josep de sa Talaia,7830,1,,0,6/6/2022 13:43,christina@myachts.team,50,4,myCrew
4561484,SimSim,Head chef,FALSE,,Community,,,LinkedIn,,FiveStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,1,,0,6/6/2022 13:09,christina@myachts.team,70,10,myCrew
4561413,,,FALSE,Available Now,Talent Pool,,,LinkedIn,1,TwoStarReview,GA,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Vigo,,1,,0,6/6/2022 13:23,christina@myachts.team,65,,myCrew
4561296,Promed clinic,Translator,FALSE,,Community,,,Careers Website,,TwoStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:43,christina@myachts.team,50,4,myCrew
4561033,INTERCRUISES SHORESIDE AND BARCELONA PORT SERVICE,CREW MEMBER,FALSE,,In Progress,,,LinkedIn,1,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,2,,0,6/6/2022 13:39,christina@myachts.team,50,7,myCrew
4560593,Available,Captain,FALSE,Available Soon,Community,,,LinkedIn,,ThreeStarReview,Baleares,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Sant Lluis,7710,1,,0,6/6/2022 13:43,christina@myachts.team,35,14,myCrew
4560466,,CAPTAIN,FALSE,,Talent Pool,,,LinkedIn,2,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:23,christina@myachts.team,65,17,myCrew
4560013,,,FALSE,,Community,,,LinkedIn,,FourStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Beykoz,,1,,0,6/6/2022 13:43,christina@myachts.team,45,18,myCrew
4559458,,,FALSE,,Community,,,Careers Website,,ThreeStarReview,Van,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Van,,1,,0,6/6/2022 13:43,christina@myachts.team,35,,myCrew
4559351,ACCIONA,Responsable Can Misses,FALSE,,Community,,,Careers Website,,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Ibiza,7800,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4559309,Freelance,Personal trainer,FALSE,,Community,,,LinkedIn,,TwoStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4559307,soib,Student,FALSE,,Community,,,LinkedIn,,ThreeStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Inca,7300,1,,0,6/6/2022 13:23,christina@myachts.team,55,4,myCrew
4559188,Qatar airways,Cabin crew,FALSE,,Community,,,tr.linkedin.com,,ThreeStarReview,,Ukraine,EMEA,"43.733.762,00","4.953,00","8,55","4,332","3.724,94",,,1,,0,6/6/2022 13:43,christina@myachts.team,40,5,myCrew
4559135,HULDA,Coordinator,FALSE,Available Now,Community,,,Careers Website,,FourStarReview,,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Istanbul,,1,,0,6/6/2022 13:23,christina@myachts.team,65,,myCrew
4559115,,,FALSE,,Talent Pool,,,LinkedIn,1,ThreeStarReview,CT,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Barcelona,,1,,0,6/6/2022 13:23,christina@myachts.team,60,1,myCrew
4558895,Arabesca restaurant,Gerente,FALSE,,Community,,,Careers Website,,FiveStarReview,AN,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Seville,,1,,0,6/6/2022 13:43,christina@myachts.team,30,,myCrew
4558675,,Captain,FALSE,,Talent Pool,,,LinkedIn,1,FourStarReview,,Qatar,EMEA,"2.881.053,00","909,00","78,50","6,374","50.124,39",Doha,,2,,0,6/6/2022 13:17,christina@myachts.team,55,6,myCrew
4558543,cruise ships,2nd Officer,FALSE,,Community,,,LinkedIn,,FourStarReview,Campania,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Naples,,2,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4557749,Norwest,General Manager,FALSE,Available Now,Community,,,Careers Website,,ThreeStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,2,,0,6/6/2022 13:43,christina@myachts.team,45,,myCrew
4557624,Kapetanija Kaštela,Harbour Master,FALSE,,Community,,,LinkedIn,,ThreeStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21000,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4557607,Malta Endorsment,OCEAN GOING CHIEF OFFICER,FALSE,,Community,,,LinkedIn,,TwoStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:43,christina@myachts.team,50,9,myCrew
4557597,SKY PRIME,,FALSE,,Community,,,mc.linkedin.com,,TwoStarReview,Provence-Alpes-Côte d'Azur,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Nice,,4,,0,6/6/2022 13:43,christina@myachts.team,45,28,myCrew
4557465,,,FALSE,Available Now,Community,,,,,FourStarReview,,Lebanon,EMEA,"6.825.445,00","294,00","28,70","5,197","4.649,55",Beirut,,1,,0,6/6/2022 13:23,christina@myachts.team,90,,myCrew
4557400,Tonnerre de Brest,CAPTAIN,FALSE,Available Now,Community,,,Careers Website,,FourStarReview,,France,EMEA,"65.273.511,00","7.330,00","11,40","6,592","39.030,36",Antibes,,1,,0,6/6/2022 13:23,christina@myachts.team,75,7,myCrew
4557307,,"Encargado de ingresos, Encargado",FALSE,,Community,,,LinkedIn,,ThreeStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,1,,0,6/6/2022 13:43,christina@myachts.team,35,2,myCrew
4557289,teporary,,FALSE,,Talent Pool,,,Careers Website,1,TwoStarReview,Liguria,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Genoa,,2,,0,6/6/2022 13:09,christina@myachts.team,65,12,myCrew
4557016,Available,Chief Officer,FALSE,,Talent Pool,,,LinkedIn,1,OneStarReview,,United Kingdom,EMEA,"67.886.011,00","19.717,00","81,50","7,054","41.059,17",Edinburgh,EH6 5DS,1,,0,6/6/2022 13:43,christina@myachts.team,50,16,myCrew
4556885,MY LUNA,Captain,FALSE,Available Now,Community,,,LinkedIn,,FourStarReview,,Monaco,EMEA,"39.242,00",1,500,#N/A,"173.688,19",Monaco,98000,1,,0,6/6/2022 13:09,christina@myachts.team,75,21,myCrew
4556867,Bigchefs,Restaurant Branch manager,FALSE,,Community,,,LinkedIn,,TwoStarReview,İstanbul,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",İstanbul,,1,,0,6/6/2022 13:43,christina@myachts.team,40,,myCrew
4556126,Unemployed,Chief engineer unlimited power,FALSE,,Community,,,LinkedIn,,FourStarReview,Setubal,Portugal,EMEA,"10.196.709,00","2.830,00","30,90","5,693","22.176,30",Barreiro,,1,,0,6/6/2022 13:43,christina@myachts.team,30,,myCrew
4556052,Emerald Waterways,Cabin steward,FALSE,,Community,,,Careers Website,,FourStarReview,Split-Dalmatia County,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Trogir,,1,,0,6/6/2022 13:43,christina@myachts.team,50,10,myCrew
4556038,,,FALSE,Available Now,Community,,,LinkedIn,,FiveStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",,,3,,0,6/6/2022 13:09,christina@myachts.team,60,,myCrew
4555782,,RECEPCIONISTA,FALSE,,Community,,,LinkedIn,,OneStarReview,MD,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Madrid,,2,,0,6/6/2022 13:23,christina@myachts.team,55,1,myCrew
4555657,Azadea,Travel coordinator,FALSE,,Community,,,LinkedIn,,TwoStarReview,Beirut Governorate,Lebanon,EMEA,"6.825.445,00","294,00","28,70","5,197","4.649,55",Beirut,,1,,0,6/6/2022 13:46,christina@myachts.team,50,7,myCrew
4555654,dersett,genova,FALSE,,Community,,,LinkedIn,,FourStarReview,Liguria,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Genoa,,1,,0,6/6/2022 13:46,christina@myachts.team,30,,myCrew
4555441,Entourage group,Cocinero,FALSE,,Community,,,LinkedIn,,FourStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Ibiza,7800,1,,0,6/6/2022 13:46,christina@myachts.team,30,,myCrew
4555068,Marko Polo Nautica,Master,FALSE,Open to Offers,Community,,,Careers Website,,FourStarReview,Dalmatia,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",Split,21 000,1,,0,6/6/2022 13:23,christina@myachts.team,70,35,myCrew
4554839,GLYNT and Graham Hill,Social Media Manager,FALSE,Available Now,Community,,,,,FourStarReview,,Slovenia,EMEA,"2.078.938,00","41,00","2,03","6,118","25.517,33",Kamnica,2351,1,,0,6/6/2022 13:23,christina@myachts.team,75,2,myCrew
4553670,,,FALSE,Available Soon,Community,,,LinkedIn,,ThreeStarReview,IB,Spain,EMEA,"46.754.778,00","7.268,00","14,60","6,354","27.063,19",Palma,,1,,0,6/6/2022 13:43,christina@myachts.team,50,2,myCrew
4552720,economy,student,FALSE,,Community,,,LinkedIn,,TwoStarReview,Campania,Italy,EMEA,"60.461.826,00","9.226,00","31,40","6,223","31.714,22",Montesarchio,82016,1,,0,6/6/2022 13:46,christina@myachts.team,40,3,myCrew
4552691,Nil,Chief Engineer,FALSE,,Community,,,Careers Website,,FourStarReview,Antalya,Turkey,EMEA,"84.339.067,00","8.140,00","10,60","5,373","8.536,43",Antalya,,1,,0,6/6/2022 13:46,christina@myachts.team,50,21,myCrew
4552619,unemployed,Chief Officer,FALSE,,Talent Pool,,,LinkedIn,1,TwoStarReview,,Croatia,EMEA,"4.105.267,00","5.664,00","101,00","5,432","14.134,16",,,1,,0,6/6/2022 13:43,christina@myachts.team,45,9,myCrew
